Unnamed: 0,CID,OdorName,CAS,CanonicalSMILES,MolecularWeight,Odor dilution,EDIBLE,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA/URINOUS,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL,HOW STRONG IS THE SMELL?,HOW PLEASANT IS THE SMELL?,HOW FAMILIAR IS THE SMELL?
434,13187,2-Nonanone,821-55-6,CCCCCCCC(=O)C,142.24,"1/100,000",7.666666666666667,35.0,20.33333333333333,11.0,,40.0,24.0,37.0,9.25,15.8,37.333333333333336,22.666666666666668,20.33333333333333,28.83333333333333,2.0,9.0,23.33333333333333,21.5,22.5,37.71428571428572,29.444444444444443,49.5925925925926,39.07407407407408
435,13204,delta-Hexalactone,823-22-3,CC1CCCC(=O)O1,114.14,"1/1,000",38.63636363636363,40.42857142857143,24.0625,9.666666666666666,33.0,11.5,39.66666666666666,21.2,23.25,24.9,13.0,23.75,28.25,32.333333333333336,39.71428571428572,27.428571428571427,25.0,24.0,20.8,31.6,48.4,45.04444444444445,38.77777777777778
435,13204,delta-Hexalactone,823-22-3,CC1CCCC(=O)O1,114.14,"1/100,000",25.0,63.5,25.0,4.5,,55.333333333333336,13.2,1.0,21.33333333333333,27.666666666666668,7.5,9.25,12.142857142857142,21.8,16.333333333333332,17.0,11.666666666666666,1.0,24.5,20.5,18.4,50.48,32.72
436,13216,Decahydro-2-naphthol,825-51-4,C1CCC2CC(CCC2C1)O,154.25,"1/1,000",36.36363636363637,17.25,27.94736842105263,18.0,16.5,1.0,21.428571428571427,11.666666666666666,19.3,9.75,14.88888888888889,22.5,23.0,13.833333333333334,20.571428571428573,28.444444444444443,18.6,20.63636363636364,42.266666666666666,37.588235294117645,54.76,49.92,48.72
436,13216,Decahydro-2-naphthol,825-51-4,C1CCC2CC(CCC2C1)O,154.25,"1/100,000",22.0,3.5,16.5,4.666666666666667,20.75,27.0,13.5,21.6,5.222222222222222,5.833333333333333,26.4,10.0,18.0,17.625,20.142857142857142,25.2,32.5,46.25,11.2,14.125,23.06451612903226,50.58064516129032,36.25806451612903
437,6826,Dimethyl anthranilate,85-91-6,CNC1=CC=CC=C1C(=O)OC,165.19,"1/1,000",24.9,28.0,46.833333333333336,33.416666666666664,,17.0,28.8,49.2,26.0,25.8,10.0,29.375,34.1,4.0,44.0,54.0,19.428571428571427,17.0,28.8,28.0,44.16326530612245,63.10204081632653,53.04081632653061
437,6826,Dimethyl anthranilate,85-91-6,CNC1=CC=CC=C1C(=O)OC,165.19,"1/100,000",18.0,26.5,21.58333333333333,16.6,,68.5,,27.5,49.5,34.0,16.0,17.333333333333332,23.428571428571427,,,35.0,41.4,53.0,42.4,30.857142857142858,17.11111111111111,53.25925925925926,31.22222222222222
438,62332,Phenethyl salicylate,87-22-9,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2O,242.27,"1/1,000",28.75,6.0,19.0,7.0,7.0,36.75,7.0,5.0,5.5,18.5,13.5,13.0,31.714285714285715,3.6,11.0,26.25,37.66666666666666,51.0,7.5,20.8,17.823529411764707,49.23529411764706,33.8235294117647
438,62332,Phenethyl salicylate,87-22-9,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2O,242.27,1/10,22.0,14.5,30.473684210526315,15.6,4.5,7.0,23.0,37.0,25.33333333333333,12.5,25.33333333333333,31.3,12.6,12.5,,20.33333333333333,6.333333333333333,37.75,37.18181818181818,18.90909090909091,37.256410256410255,58.92307692307692,38.76923076923077
439,6920,2-Acetylthiophene,88-15-3,CC(=O)C1=CC=CS1,126.18,"1/10,000,000",32.44444444444444,15.666666666666666,30.818181818181817,4.0,41.0,45.0,15.571428571428571,17.0,43.66666666666666,10.4,8.0,32.833333333333336,19.33333333333333,16.0,79.0,,27.6,16.666666666666668,48.0,17.625,25.285714285714285,52.35714285714285,44.85714285714285
439,6920,2-Acetylthiophene,88-15-3,CC(=O)C1=CC=CS1,126.18,"1/100,000",32.2,41.55555555555556,33.8,22.8,,19.0,17.181818181818183,21.5,22.444444444444443,25.375,26.571428571428573,16.77777777777778,32.266666666666666,29.0,14.5,15.0,26.77777777777778,11.0,11.2,33.36363636363637,43.88636363636363,46.02272727272727,42.40909090909091
440,61229,Vanillin Acetate,881-68-5,CC(=O)OC1=C(C=C(C=C1)C=O)OC,194.18,"1/1,000",38.25806451612903,34.13333333333333,46.05128205128205,18.8,1.0,22.0,47.66666666666666,19.75,7.333333333333333,31.714285714285715,1.0,49.94444444444444,27.857142857142858,1.0,1.0,15.0,40.75,19.0,24.666666666666668,23.714285714285715,54.64705882352941,72.52941176470588,65.25490196078431
440,61229,Vanillin Acetate,881-68-5,CC(=O)OC1=C(C=C(C=C1)C=O)OC,194.18,1/10,28.363636363636363,38.63333333333333,40.266666666666666,35.625,1.0,3.0,13.7,17.166666666666668,23.0,18.0,5.333333333333333,28.8,23.75,1.0,1.0,19.0,33.75,16.0,24.2,35.5,64.28846153846153,74.32692307692308,69.57692307692308
441,13436,Phenyl disulfide,882-33-7,C1=CC=C(C=C1)SSC2=CC=CC=C2,218.3,"1/1,000",40.77777777777778,35.333333333333336,8.0,20.0,32.5,24.615384615384617,25.384615384615383,5.333333333333333,29.08333333333333,32.875,28.692307692307693,26.6,18.25,16.0,35.0,25.058823529411764,17.0,32.5,4.666666666666667,23.27777777777778,61.24,26.56,47.16
441,13436,Phenyl disulfide,882-33-7,C1=CC=C(C=C1)SSC2=CC=CC=C2,218.3,"1/100,000",32.09090909090909,18.0,18.666666666666668,1.0,22.0,30.3125,33.3125,1.0,31.53333333333333,21.53846153846154,17.75,29.125,30.88888888888889,26.666666666666668,42.9,23.23076923076923,11.2,13.0,1.0,30.5,52.46,28.28,43.54
442,6943,2-Isopropylphenol,88-69-7,CC(C)C1=CC=CC=C1O,136.19,"1/1,000",5.0,1.0,15.571428571428571,2.6666666666666665,14.666666666666666,23.6,36.285714285714285,21.75,19.75,29.22222222222222,27.772727272727277,21.83333333333333,22.571428571428573,22.5,21.133333333333333,16.6,20.444444444444443,1.6666666666666667,1.0,40.333333333333336,84.27777777777777,28.77777777777778,48.98148148148148
442,6943,2-Isopropylphenol,88-69-7,CC(C)C1=CC=CC=C1O,136.19,"1/100,000",5.0,5.0,24.8,6.6,32.333333333333336,5.0,28.0,23.9,16.727272727272727,24.25,26.33333333333333,6.4,26.3,7.142857142857143,20.25,9.714285714285714,11.833333333333334,16.2,47.4,35.25,38.76315789473684,44.44736842105263,36.0
443,170833,(-)-Isopulegol,89-79-2,CC1CCC(C(C1)O)C(=C)C,154.25,"1/1,000",27.0,,24.11111111111111,3.0,,38.5,8.875,25.5,39.25,12.5,19.428571428571427,40.25,17.3,19.5,38.5,16.0,20.5,16.0,12.0,32.09090909090909,24.37037037037037,45.07407407407408,37.81481481481482
443,170833,(-)-Isopulegol,89-79-2,CC1CCC(C(C1)O)C(=C)C,154.25,1/10,22.875,27.8,23.94736842105263,20.4,23.0,12.0,33.42857142857143,26.428571428571427,23.375,23.33333333333333,37.69230769230769,18.571428571428573,18.33333333333333,15.0,28.444444444444443,8.666666666666666,16.6,24.714285714285715,26.7,34.0,81.07272727272728,56.85454545454545,73.16363636363636
444,6989,thymol,89-83-8,CC1=CC(=C(C=C1)C(C)C)O,150.22,"1/1,000",19.0,12.0,17.0,13.0,1.0,10.25,27.7,18.83333333333333,19.33333333333333,20.3,16.0,31.46153846153846,26.0,19.5,23.25,8.25,27.0,29.5,11.0,33.793103448275865,71.14814814814815,41.7962962962963,55.81481481481482
444,6989,thymol,89-83-8,CC1=CC(=C(C=C1)C(C)C)O,150.22,"1/100,000",20.4,21.5,17.833333333333332,1.0,,18.0,43.57142857142857,26.0,37.0,14.875,18.0,27.4,24.6,15.0,10.5,28.666666666666668,44.72727272727273,26.5,24.0,32.083333333333336,39.19047619047619,48.523809523809526,49.71428571428572
445,6997,2-ethylphenol,90-00-6,CCC1=CC=CC=C1O,122.16,"1/1,000",33.142857142857146,32.666666666666664,23.153846153846157,20.6,42.0,2.0,16.375,29.8,21.5,27.714285714285715,26.59090909090909,27.4,37.6875,8.0,38.42857142857143,9.77777777777778,19.0,22.0,45.25,44.88372093023256,83.27272727272727,29.2,64.36363636363636
445,6997,2-ethylphenol,90-00-6,CCC1=CC=CC=C1O,122.16,"1/100,000",36.66666666666666,,39.333333333333336,,,19.0,30.0,43.42857142857143,25.5,31.6875,28.08333333333333,23.1,31.545454545454547,26.0,25.6,14.25,37.833333333333336,22.0,24.5,32.142857142857146,67.6923076923077,33.15384615384615,51.61538461538461
446,6998,salicylaldehyde,90-02-8,C1=CC=C(C(=C1)C=O)O,122.12,"1/1,000",38.25,31.0,24.285714285714285,31.4,1.0,13.666666666666666,18.33333333333333,40.583333333333336,33.285714285714285,37.3,27.346153846153847,30.75,15.625,15.333333333333334,24.73684210526316,14.5,37.0,8.0,24.0,39.83783783783784,77.90566037735849,30.566037735849054,51.698113207547166
446,6998,salicylaldehyde,90-02-8,C1=CC=C(C(=C1)C=O)O,122.12,"1/100,000",44.0,73.0,15.75,14.0,28.0,47.0,16.333333333333332,42.0,28.2,29.916666666666668,17.083333333333332,22.5,19.866666666666667,11.571428571428571,26.375,32.0,12.0,12.833333333333334,19.25,38.69565217391305,53.48936170212766,39.48936170212766,39.93617021276596
447,460,Guaiacol,90-05-1,COC1=CC=CC=C1O,124.14,"1/10,000,000",32.5,38.71428571428572,22.26086956521739,23.0,8.5,33.44444444444444,25.52173913043478,28.5,26.625,23.5,24.8,21.176470588235293,34.869565217391305,21.1,19.066666666666663,29.3125,20.63636363636364,17.375,21.0,27.696969696969692,51.70786516853933,38.89887640449438,41.752808988764045
447,460,Guaiacol,90-05-1,COC1=CC=CC=C1O,124.14,"1/100,000",17.043478260869566,18.285714285714285,23.48275862068965,9.5,18.4,15.8,26.875,25.25,21.363636363636363,24.103448275862068,24.0,22.210526315789476,22.608695652173918,17.615384615384617,15.0,19.692307692307693,12.785714285714286,19.571428571428573,24.3125,38.4,64.57692307692308,39.65384615384615,47.25961538461539
448,7047,Quinoline,91-22-5,C1=CC=C2C(=C1)C=CC=N2,129.16,"1/1,000",47.0,1.0,52.66666666666666,47.333333333333336,30.5,52.0,33.625,17.0,23.33333333333333,28.72222222222222,22.714285714285715,21.0,28.47058823529412,21.714285714285715,20.1875,25.5,24.88888888888889,7.333333333333333,9.0,39.73170731707317,80.74074074074075,22.425925925925927,47.66666666666666
448,7047,Quinoline,91-22-5,C1=CC=C2C(=C1)C=CC=N2,129.16,"1/100,000",55.5,27.0,25.166666666666668,19.6,13.0,45.75,31.125,23.25,20.75,23.454545454545453,38.125,24.357142857142858,28.785714285714285,14.333333333333334,11.833333333333334,24.9,21.2,26.8,31.0,29.9,56.42857142857143,34.07142857142857,41.42857142857143
449,7059,6-methyl quinoline,91-62-3,CC1=CC2=C(C=C1)N=CC=C2,143.18,"1/1,000",25.33333333333333,72.0,30.166666666666668,47.5,,8.0,27.875,28.714285714285715,22.384615384615383,27.375,30.571428571428573,29.0,40.75,16.666666666666668,36.642857142857146,20.0,17.833333333333332,8.333333333333334,34.625,40.392857142857146,68.22641509433963,36.66037735849056,43.9622641509434
449,7059,6-methyl quinoline,91-62-3,CC1=CC2=C(C=C1)N=CC=C2,143.18,"1/100,000",22.83333333333333,9.666666666666666,33.95454545454545,16.75,,37.5,18.75,25.4,35.0,22.0,35.6,27.625,24.8,25.0,,4.333333333333333,18.5,8.5,30.666666666666668,42.285714285714285,50.86666666666667,60.44444444444444,44.31111111111111
450,323,coumarin,91-64-5,C1=CC=C2C(=C1)C=CC(=O)O2,146.14,"1/1,000",27.4375,20.83333333333333,37.76470588235294,7.272727272727272,1.0,23.33333333333333,35.833333333333336,8.6,46.0,19.33333333333333,4.6,38.30769230769231,27.166666666666668,15.0,23.714285714285715,6.5,17.833333333333332,22.2,30.05263157894737,32.388888888888886,62.78846153846154,65.09615384615384,55.86538461538461
450,323,coumarin,91-64-5,C1=CC=C2C(=C1)C=CC(=O)O2,146.14,1/10,27.38095238095238,27.61111111111111,39.24324324324324,26.0,1.0,1.0,34.5,19.55555555555556,27.272727272727277,28.11111111111111,19.11111111111111,35.285714285714285,13.666666666666666,15.25,19.666666666666668,17.0,16.25,4.0,37.91666666666666,34.833333333333336,77.52727272727273,67.2,63.763636363636365
451,7092,6-Methylcoumarin,92-48-8,CC1=CC2=C(C=C1)OC(=O)C=C2,160.17,"1/1,000",22.58333333333333,1.5,30.703703703703702,8.857142857142858,,7.0,39.0,42.0,20.2,31.25,25.5,36.583333333333336,26.63636363636364,14.25,45.0,26.0,51.0,49.142857142857146,17.333333333333332,38.285714285714285,62.94230769230769,53.94230769230769,55.15384615384615
451,7092,6-Methylcoumarin,92-48-8,CC1=CC2=C(C=C1)OC(=O)C=C2,160.17,1/10,43.0,14.75,29.863636363636363,14.166666666666666,1.0,29.0,24.307692307692307,20.875,23.818181818181817,22.125,15.857142857142858,20.25,36.70588235294117,24.22222222222222,23.9,30.375,29.0,17.333333333333332,36.66666666666666,39.22222222222222,80.0754716981132,40.75471698113208,48.905660377358494
452,7095,Biphenyl,92-52-4,C1=CC=C(C=C1)C2=CC=CC=C2,154.21,"1/1,000",29.166666666666668,43.0,28.375,9.4,16.0,44.5,28.0,17.666666666666668,21.0,14.75,22.88888888888889,17.0,16.22222222222222,10.2,7.666666666666667,4.0,18.666666666666668,18.0,27.875,31.35,31.692307692307693,51.38461538461539,36.23076923076923
452,7095,Biphenyl,92-52-4,C1=CC=C(C=C1)C2=CC=CC=C2,154.21,1/10,29.0,3.0,10.571428571428571,1.2,6.0,22.0,28.11764705882353,23.75,35.13333333333333,31.22222222222222,38.0,19.7,22.857142857142858,19.666666666666668,32.07142857142857,18.857142857142858,31.8,13.0,21.714285714285715,38.5,77.63636363636364,31.29090909090909,42.52727272727272
453,13561,6-Undecanone,927-49-1,CCCCCC(=O)CCCCC,170.29,"1/1,000",38.25,26.4,29.571428571428573,26.133333333333333,8.333333333333334,16.0,11.0,12.625,29.384615384615383,17.0,23.4,25.1,18.7,5.142857142857143,31.11111111111111,17.0,7.0,6.333333333333333,25.181818181818183,26.0,43.325581395348834,49.48837209302326,43.27906976744186
453,13561,6-Undecanone,927-49-1,CCCCCC(=O)CCCCC,170.29,"1/100,000",1.0,37.5,23.142857142857142,8.0,15.0,,32.666666666666664,61.0,23.5,56.0,21.75,13.0,23.5,33.0,,19.0,9.0,,90.0,24.75,8.217391304347826,52.69565217391305,32.869565217391305
454,5281167,cis-3-Hexen-1-ol,928-96-1,CCC=CCCO,100.16,"1/1,000",35.8125,15.0,32.44444444444444,30.5,40.66666666666666,16.25,13.0,39.2,23.1,23.375,8.0,23.75,23.8,17.0,30.142857142857142,21.25,19.6,23.0,20.875,13.428571428571429,81.92727272727272,51.018181818181816,69.63636363636364
454,5281167,cis-3-Hexen-1-ol,928-96-1,CCC=CCCO,100.16,"1/100,000",25.166666666666668,34.5,20.666666666666668,18.11111111111111,1.0,13.333333333333334,9.25,21.75,13.857142857142858,11.8,3.6666666666666665,11.363636363636363,2.7142857142857144,11.2,1.0,16.0,22.571428571428573,36.25,34.857142857142854,32.166666666666664,39.6530612244898,60.04081632653061,60.48979591836735
455,7119,Nerolin Yara Yara,93-04-9,COC1=CC2=CC=CC=C2C=C1,158.2,"1/1,000",22.454545454545453,23.22222222222222,38.88235294117647,34.36842105263158,1.0,1.0,24.4,23.125,22.8,2.333333333333333,22.75,43.73333333333333,22.83333333333333,13.0,26.4,1.0,10.333333333333334,13.6,27.185185185185187,39.869565217391305,71.5,61.57407407407408,58.0
455,7119,Nerolin Yara Yara,93-04-9,COC1=CC2=CC=CC=C2C=C1,158.2,1/10,43.57142857142857,22.6,34.96774193548387,26.5,7.0,8.0,19.818181818181817,16.833333333333332,7.5,7.666666666666667,22.53846153846154,29.416666666666668,22.428571428571427,3.333333333333333,39.18181818181818,27.75,14.333333333333334,14.166666666666666,32.888888888888886,44.75,82.68518518518519,54.31481481481482,59.74074074074074
456,7122,Methyl beta-naphthyl ketone,93-08-3,CC(=O)C1=CC2=CC=CC=C2C=C1,170.21,"1/1,000",14.0,25.25,30.78787878787879,38.8125,1.0,23.5,29.1,25.63636363636364,23.0,32.333333333333336,19.2,29.916666666666668,18.0,11.0,26.0,23.0,14.0,25.0,32.61904761904762,35.18181818181818,63.80769230769231,60.65384615384615,62.55769230769231
456,7122,Methyl beta-naphthyl ketone,93-08-3,CC(=O)C1=CC2=CC=CC=C2C=C1,170.21,1/10,32.8,3.333333333333333,27.548387096774192,16.470588235294116,25.0,1.0,19.5,34.27272727272727,25.5,19.33333333333333,22.09090909090909,27.76923076923077,21.8,15.0,34.0,15.75,12.0,35.25,33.76923076923077,31.451612903225808,78.83636363636364,54.36363636363637,58.03636363636364
457,7127,"4-allyl-1,2-dimethoxy benzene",93-15-2,COC1=C(C=C(C=C1)CC=C)OC,178.23,"1/1,000",36.63636363636363,28.8,36.86666666666667,19.5,21.666666666666668,42.333333333333336,29.428571428571427,24.666666666666668,43.0,28.75,38.0,16.25,34.2,,53.0,5.0,36.6,23.0,25.33333333333333,21.0,37.51282051282051,54.43589743589744,45.64102564102564
457,7127,"4-allyl-1,2-dimethoxy benzene",93-15-2,COC1=C(C=C(C=C1)CC=C)OC,178.23,"1/100,000",35.666666666666664,,25.33333333333333,24.33333333333333,52.0,56.0,22.0,32.5,1.0,5.666666666666667,,18.166666666666668,14.571428571428571,12.0,1.0,15.0,19.166666666666668,14.25,15.375,35.142857142857146,17.23076923076923,55.30769230769231,39.76923076923077
458,637776,methyl isoeugenol,93-16-3,CC=CC1=CC(=C(C=C1)OC)OC,178.23,"1/1,000",33.0,33.25,31.045454545454547,30.5,,28.0,34.714285714285715,5.0,25.166666666666668,23.285714285714285,68.0,18.0,2.5,,10.0,31.33333333333333,32.4,5.0,29.5,17.857142857142858,37.9,58.75,48.2
458,637776,methyl isoeugenol,93-16-3,CC=CC1=CC(=C(C=C1)OC)OC,178.23,"1/100,000",23.0,11.5,27.5,2.5,34.333333333333336,32.0,12.0,4.5,52.0,21.8,18.33333333333333,11.75,45.833333333333336,38.8,13.4,9.333333333333334,21.5,44.0,13.333333333333334,18.571428571428573,25.35,39.55,30.15
459,7136,Eugenyl Acetate,93-28-7,CC(=O)OC1=C(C=C(C=C1)CC=C)OC,206.24,"1/1,000",37.6,23.666666666666668,30.103448275862068,16.125,12.0,18.0,43.08695652173913,7.0,21.09090909090909,13.0,26.33333333333333,28.8,5.6,12.333333333333334,2.5,13.75,25.75,24.83333333333333,28.454545454545453,26.33333333333333,52.26923076923077,63.94230769230769,61.40384615384615
459,7136,Eugenyl Acetate,93-28-7,CC(=O)OC1=C(C=C(C=C1)CC=C)OC,206.24,"1/100,000",26.83333333333333,8.25,22.33333333333333,21.666666666666668,11.0,42.5,33.0,20.0,32.5,66.0,41.0,21.0,16.666666666666668,25.0,26.0,1.0,24.0,20.0,25.666666666666668,53.42857142857143,21.1,57.96666666666667,37.73333333333333
460,7137,isoeugenol acetate,93-29-8,CC=CC1=CC(=C(C=C1)OC(=O)C)OC,206.24,"1/1,000",31.5,28.727272727272727,25.55555555555556,13.4,4.0,23.666666666666668,25.94117647058824,33.2,2.6666666666666665,17.428571428571427,16.166666666666668,17.5,2.0,1.0,12.75,24.33333333333333,1.5,16.833333333333332,34.357142857142854,33.81818181818182,46.083333333333336,66.79166666666667,58.79166666666666
460,7137,isoeugenol acetate,93-29-8,CC=CC1=CC(=C(C=C1)OC(=O)C)OC,206.24,1/10,38.07692307692308,48.66666666666666,29.2,23.33333333333333,2.5,9.666666666666666,42.5,39.42857142857143,15.2,33.7,19.5,23.933333333333334,22.857142857142858,1.0,14.5,5.4,36.71428571428572,3.5,15.76923076923077,17.272727272727273,57.64,58.3,57.12
461,7144,2-Methoxy-4-methylphenol,93-51-6,CC1=CC(=C(C=C1)O)OC,138.16,"1/10,000,000",22.5,21.33333333333333,27.0,33.0,9.8,27.25,13.666666666666666,29.571428571428573,17.363636363636363,19.571428571428573,26.11111111111111,20.916666666666668,22.705882352941178,14.666666666666666,21.142857142857142,13.0,17.272727272727273,25.2,63.66666666666666,17.214285714285715,29.96551724137931,44.706896551724135,38.22413793103448
461,7144,2-Methoxy-4-methylphenol,93-51-6,CC1=CC(=C(C=C1)O)OC,138.16,"1/100,000",31.5,13.181818181818182,16.333333333333332,23.0,33.94117647058823,22.705882352941178,24.192307692307693,24.08333333333333,19.5,33.73809523809524,20.12,30.22222222222222,29.785714285714285,15.181818181818182,16.8,18.466666666666665,30.79310344827586,11.857142857142858,28.0,30.15686274509804,61.61538461538461,39.54807692307692,52.71153846153846
462,7147,1-Phenyl-1-propanol,93-54-9,CCC(C1=CC=CC=C1)O,136.19,"1/1,000",10.5,25.5,22.928571428571427,25.571428571428573,44.5,16.333333333333332,23.5,33.75,7.666666666666667,26.2,24.33333333333333,20.666666666666668,38.66666666666666,13.0,4.5,30.0,20.0,20.0,12.8,33.19047619047619,36.625,53.95,39.175
462,7147,1-Phenyl-1-propanol,93-54-9,CCC(C1=CC=CC=C1)O,136.19,"1/100,000",46.0,55.0,14.0,44.0,,43.0,66.0,25.8,49.333333333333336,,22.0,,24.666666666666668,7.5,23.5,,49.0,,15.0,39.833333333333336,15.2,48.86666666666667,25.466666666666665
463,7150,methyl benzoate,93-58-3,COC(=O)C1=CC=CC=C1,136.15,"1/10,000,000",40.66666666666666,28.0,41.8,10.0,1.0,56.5,23.5,30.2,27.6,10.5,7.0,18.75,34.5,7.666666666666667,1.0,21.0,47.0,18.0,,19.5,14.153846153846152,47.84615384615385,38.0
463,7150,methyl benzoate,93-58-3,COC(=O)C1=CC=CC=C1,136.15,"1/100,000",36.0,52.0,26.0,31.5,22.0,23.0,29.6,25.666666666666668,25.4,26.75,23.8,39.8,24.75,12.0,27.0,39.66666666666666,9.666666666666666,13.0,49.5,29.625,36.07142857142857,45.85714285714285,35.142857142857146
464,7151,Methyl nicotinate,93-60-7,COC(=O)C1=CN=CC=C1,137.14,"1/1,000",3.0,32.666666666666664,16.3,6.0,25.5,26.25,26.375,22.625,24.545454545454547,24.38888888888889,31.88888888888889,27.4,35.166666666666664,13.5,27.375,20.4,28.875,10.5,7.166666666666667,30.695652173913043,63.0,38.32608695652174,43.52173913043478
464,7151,Methyl nicotinate,93-60-7,COC(=O)C1=CN=CC=C1,137.14,1/10,31.0,17.75,24.352941176470587,40.333333333333336,5.0,18.75,18.83333333333333,30.666666666666668,28.5,22.8,33.69230769230769,19.428571428571427,26.866666666666667,21.88888888888889,28.466666666666665,14.2,18.5,27.4,20.714285714285715,35.666666666666664,71.56603773584905,38.41509433962264,37.15094339622642
465,7165,Ethyl benzoate,93-89-0,CCOC(=O)C1=CC=CC=C1,150.17,"1/1,000",30.125,4.666666666666667,38.86206896551724,26.47058823529412,1.0,14.0,7.625,34.333333333333336,29.363636363636363,24.142857142857142,30.8,31.625,12.8,29.4,21.22222222222222,20.6,29.5,13.142857142857142,25.916666666666668,40.142857142857146,66.17647058823529,57.05882352941177,50.549019607843135
465,7165,Ethyl benzoate,93-89-0,CCOC(=O)C1=CC=CC=C1,150.17,"1/100,000",34.666666666666664,21.0,41.75,28.33333333333333,,,25.4,32.714285714285715,18.4,17.0,28.0,44.0,41.125,11.666666666666666,10.666666666666666,5.0,,5.0,53.71428571428572,38.42857142857143,38.41379310344828,58.58620689655172,43.10344827586207
466,106441,2-Methoxy-3(5 or 6)-isopropylpyrazine,93905-03-4,CC(C)C1=CN=CC(=N1)OC,152.19,"1/1,000",29.166666666666668,1.0,24.33333333333333,1.0,7.0,33.2,33.583333333333336,9.857142857142858,35.166666666666664,30.384615384615383,33.142857142857146,18.166666666666668,31.3125,20.375,12.857142857142858,31.214285714285715,45.05263157894737,23.85,40.0,36.31818181818182,80.81481481481481,27.27777777777778,50.03703703703704
466,106441,2-Methoxy-3(5 or 6)-isopropylpyrazine,93905-03-4,CC(C)C1=CN=CC(=N1)OC,152.19,"1/100,000",25.8,1.0,10.75,1.3333333333333333,8.5,13.0,27.285714285714285,26.181818181818183,30.90909090909091,29.428571428571427,23.642857142857142,19.0,23.53333333333333,23.25,35.714285714285715,16.22222222222222,21.75,27.210526315789476,25.22222222222222,33.375,57.97959183673469,33.326530612244895,45.285714285714285
